113,N,,Cholla,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,250,,,,,,,,,,,,250,,,,,,,,,,,,0.85,,,,,,,,,,,,213,,,,,,,,,,,,213,,,,,,,,,,,,20,,,,,,2013
113,N,,Cholla,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,SUB,COL,,,short tons,,,,,,,,,,,,"326,670",,,,,,,,,,,,"326,670",,,,,,,,,,,,18.60,,,,,,,,,,,,"6,076,389",,,,,,,,,,,,"6,076,389",,,,,,,,,,,,"564,834",,,,,,2013
116,N,,Ocotillo,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,DFO,DFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
116,N,,Ocotillo,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,NG,NG,,,mcf,,,,,,,,,,,,"6,590",,,,,,,,,,,,"6,590",,,,,,,,,,,,1.03,,,,,,,,,,,,"6,768",,,,,,,,,,,,"6,768",,,,,,,,,,,,295,,,,,,2013
116,N,,Ocotillo,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,PV,SUN,SUN,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,247,,,,,,,,,,,,247,,,,,,,,,,,,26,,,,,,2013
116,N,,Ocotillo,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,"56,570",,,,,,,,,,,,"56,570",,,,,,,,,,,,1.03,,,,,,,,,,,,"58,097",,,,,,,,,,,,"58,097",,,,,,,,,,,,"4,425",,,,,,2013
117,N,,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,CA,NG,NG,,,mcf,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,"19,301",,,,,,2013
117,N,,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,CS,NG,NG,,,mcf,,,,,,,,,,,,"274,520",,,,,,,,,,,,"274,520",,,,,,,,,,,,1.03,,,,,,,,,,,,"283,305",,,,,,,,,,,,"283,305",,,,,,,,,,,,"25,056",,,,,,2013
117,N,,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,CT,NG,NG,,,mcf,,,,,,,,,,,,"413,240",,,,,,,,,,,,"413,240",,,,,,,,,,,,1.03,,,,,,,,,,,,"426,464",,,,,,,,,,,,"426,464",,,,,,,,,,,,"35,225",,,,,,2013
117,N,,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,DFO,DFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
117,N,,West Phoenix,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,NG,NG,,,mcf,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
118,N,,Saguaro,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,DFO,DFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
118,N,,Saguaro,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,NG,NG,,,mcf,,,,,,,,,,,,"1,830",,,,,,,,,,,,"1,830",,,,,,,,,,,,1.04,,,,,,,,,,,,"1,909",,,,,,,,,,,,"1,909",,,,,,,,,,,,85,,,,,,2013
118,N,,Saguaro,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,RFO,RFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
118,N,,Saguaro,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,OT,SUN,SUN,,,,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,2013
118,N,,Saguaro,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,2013
118,N,,Saguaro,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,SUN,SUN,,,,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,2013
