6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,3,CA,OP,471.8,"1,111.0","1,187.0",G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,A,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,B,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,C,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,6042,Manatee,FL,Manatee,D,CT,OP,188.2,,,G341,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,1,ST,OP,934.5,826.0,832.0,,12,1980,RFO,NG,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,NG,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,2,ST,OP,934.5,826.0,832.0,,6,1981,RFO,NG,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,NG,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,3GT1,CT,OP,204.0,,,C796,2,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,3GT2,CT,OP,204.0,,,C796,2,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,3ST,CA,OP,204.0,469.0,498.0,C796,2,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,4GT1,CT,OP,204.0,,,C797,4,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,4GT2,CT,OP,204.0,,,C797,4,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,4ST,CA,OP,204.0,469.0,498.0,C797,4,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,8,CA,OP,471.7,"1,105.0","1,180.0",G342,6,2005,NG,SUN,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,8A,CT,OP,188.2,,,G342,6,2001,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,8B,CT,OP,188.2,,,G342,6,2001,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,8C,CT,OP,188.2,,,G342,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6043,Martin,FL,Martin,8D,CT,OP,188.2,,,G342,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6045,St Lucie,FL,St Lucie,1,ST,OP,"1,080.0",981.0,"1,003.0",,5,1976,NUC,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6045,St Lucie,FL,St Lucie,2,ST,OP,"1,080.0",839.0,853.0,,6,1983,NUC,,,,,,N,Y,Y,J,,N,Electric Utility,1,,N,Y,148.0,157.0,4,2013,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,1GT1,CT,OP,85.0,,,C782,4,1978,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,1GT2,CT,OP,85.0,,,C782,4,1978,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,1ST,CA,OP,120.0,249.0,265.0,C782,4,1978,NG,DFO,RFO,,,,Y,Y,Y,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,2GT1,CT,OP,85.0,,,C783,8,1977,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,2GT2,CT,OP,85.0,,,C783,8,1977,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,2ST,CA,OP,120.0,249.0,265.0,C783,8,1977,NG,DFO,RFO,,,,Y,Y,Y,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1A,CT,OP,298.0,232.0,270.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1B,CT,OP,298.0,232.0,270.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1C,CT,OP,298.0,232.0,270.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1ST,CA,OP,527.0,523.0,525.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2A,CT,OP,298.0,232.0,270.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2B,CT,OP,298.0,232.0,270.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2C,CT,OP,298.0,232.0,270.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2ST,CA,OP,527.0,523.0,525.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3A,CT,OP,298.0,232.0,270.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3B,CT,OP,298.0,244.0,282.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3C,CT,OP,298.0,232.0,270.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3ST,CA,OP,527.0,523.0,527.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,56929,DeSoto Next Generation Solar Energy,FL,De Soto,1,PV,OP,25.0,25.0,25.0,,10,2009,SUN,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6452,Florida Power & Light Co,56930,Space Coast Next Gen Solar Energy,FL,Brevard,1,PV,OP,10.0,10.0,10.0,,4,2010,SUN,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",624,Avon Park,FL,Highlands,P1,GT,OP,33.7,24.0,35.0,,12,1968,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",624,Avon Park,FL,Highlands,P2,GT,OP,33.7,24.0,35.0,,12,1968,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",627,Bayboro,FL,Pinellas,P1,GT,OP,56.7,44.0,59.0,,4,1973,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",627,Bayboro,FL,Pinellas,P2,GT,OP,56.7,42.0,57.0,,4,1973,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",627,Bayboro,FL,Pinellas,P3,GT,OP,56.7,44.0,58.0,,4,1973,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",627,Bayboro,FL,Pinellas,P4,GT,OP,56.7,44.0,58.0,,4,1973,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,1,ST,OP,440.5,370.0,372.0,,10,1966,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,3,2016,N,Y,,N,,,,DFO,,,
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,2,ST,OP,523.8,499.0,503.0,,11,1969,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,3,2016,N,Y,,,,,,DFO,,,
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,3,ST,OS,890.4,860.0,877.0,,3,1977,NUC,,,,,,N,Y,,J,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,3,2013,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,5,ST,OP,739.2,710.0,721.0,,10,1984,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,Citrus,ST4,ST,OP,739.2,712.0,721.0,,12,1982,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,
6455,"Duke Energy Florida, Inc",629,G E Turner,FL,Volusia,P1,GT,OP,19.2,10.0,13.0,,10,1970,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",629,G E Turner,FL,Volusia,P2,GT,OP,19.2,10.0,13.0,,10,1970,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",629,G E Turner,FL,Volusia,P3,GT,OP,71.2,53.0,77.0,,8,1974,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",629,G E Turner,FL,Volusia,P4,GT,OP,71.2,61.0,78.0,,8,1974,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P1,GT,OP,33.7,20.0,20.0,,3,1969,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P2,GT,OP,33.7,25.0,25.0,,4,1969,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P3,GT,OP,42.9,30.0,36.0,,12,1970,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P4,GT,OP,42.9,30.0,35.0,,1,1971,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4AGT,CT,OP,208.0,176.0,201.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4BGT,CT,OP,208.0,176.0,203.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4CGT,CT,OP,208.0,176.0,201.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4DGT,CT,OP,208.0,176.0,201.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4ST,CA,OP,421.0,429.0,429.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,P1,GT,OP,55.7,42.0,52.0,,5,1972,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,P2,GT,OP,55.7,43.0,57.0,,6,1972,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,P3,GT,OP,55.7,43.0,56.0,,6,1972,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,P4,GT,OP,55.7,49.0,61.0,,6,1972,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",637,Rio Pinar,FL,Orange,P1,GT,OP,19.2,12.0,15.0,,11,1970,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2016,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,1,ST,OP,34.5,28.0,28.0,,11,1953,RFO,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2018,N,,,,,,,DFO,PG,NG,
6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,2,ST,OP,37.5,30.0,30.0,,11,1954,RFO,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2018,N,,,,,,,DFO,PG,NG,
6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,3,ST,OP,75.0,71.0,73.0,,10,1956,RFO,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5,2018,N,,,,,,,DFO,PG,NG,
6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,P1,GT,OP,61.2,52.0,67.0,,10,1980,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,P2,GT,OP,61.2,51.0,66.0,,10,1980,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,P3,GT,OP,61.2,52.0,60.0,,11,1980,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,10,GT,OP,115.0,80.0,95.0,,10,1992,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,2,GT,OP,66.8,50.0,64.0,,3,1976,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,3,GT,OP,66.8,52.0,63.0,,12,1975,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,4,GT,OP,66.8,51.0,63.0,,4,1976,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,5,GT,OP,66.8,50.0,63.0,,12,1975,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,6,GT,OP,66.8,52.0,63.0,,4,1976,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,7,GT,OP,115.0,83.0,94.0,,10,1992,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,8,GT,OP,115.0,83.0,96.0,,10,1992,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,9,GT,OP,115.0,81.0,97.0,,10,1992,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,P1,GT,OP,66.8,54.0,65.0,,2,1976,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,1GT,CT,OP,173.4,151.0,174.0,E100,4,1999,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,1GT2,CT,OP,173.4,151.0,174.0,E100,4,1999,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,1ST,CA,OP,199.7,160.0,180.0,E100,4,1999,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,2GT,CT,OP,167.7,154.0,186.0,F110,12,2003,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,2GT2,CT,OP,167.7,154.0,186.0,F110,12,2003,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,2ST,CA,OP,180.6,182.0,191.0,F110,12,2003,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,3GT,CT,OP,193.0,155.0,186.0,G301,11,2005,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,3GT2,CT,OP,193.0,155.0,186.0,G301,11,2005,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,3ST,CA,OP,204.0,178.0,192.0,G301,11,2005,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,4GT,CT,OP,199.0,151.0,182.0,H400,12,2007,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,4GT2,CT,OP,199.0,151.0,182.0,H400,12,2007,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,4ST,CA,OP,212.0,170.0,180.0,H400,12,2007,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7345,University of Florida,FL,Alachua,P1,GT,OP,43.0,46.0,47.0,,1,1994,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7699,Tiger Bay,FL,Polk,CT1,CT,OP,195.2,,,G200,8,1997,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",7699,Tiger Bay,FL,Polk,CW1,CA,OP,82.9,205.0,231.0,G200,8,1997,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8048,Anclote,FL,Pasco,1,ST,OP,556.2,501.0,517.0,,10,1974,RFO,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,50.0,50.0,7,2013,,NG,4,2013,,,,,,N,,,,,,,DFO,NG,,
6455,"Duke Energy Florida, Inc",8048,Anclote,FL,Pasco,2,ST,OP,556.2,510.0,530.0,,10,1978,RFO,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,50.0,50.0,12,2013,,NG,12,2013,,,,,,N,,,,,,,DFO,NG,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P1,GT,OP,56.7,48.0,63.0,,5,1974,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P10,GT,OP,115.0,82.0,95.0,,10,1993,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P11,GT,OP,165.0,143.0,161.0,,1,1997,DFO,,,,,,N,Y,,J,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P12,GT,OP,115.0,76.0,92.0,,12,2000,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P13,GT,OP,115.0,76.0,92.0,,12,2000,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P14,GT,OP,115.0,77.0,92.0,,12,2000,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P2,GT,OP,56.7,48.0,61.0,,5,1974,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P3,GT,OP,56.7,47.0,63.0,,5,1974,DFO,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,
